game_id,season_year,game_label,game_subtype,season_type_slug,game_status,game_status_text,date_utc,time_utc,datetime_utc,date_est,time_est,datetime_est,home_team_id,home_tricode,home_city,home_name,away_team_id,away_tricode,away_city,away_name,arena_name,arena_city,arena_state,broadcasters_national
401857052,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-10,02:00,2026-07-10 02:00:00+00:00,2026-07-09,22:00,2026-07-09 22:00:00-04:00,11,PHX,Phoenix,Mercury,5,IND,Indiana,Fever,Mortgage Matchup Center,Phoenix,AZ,Prime Video | WTHR Channel 13
401857053,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-10,02:00,2026-07-10 02:00:00+00:00,2026-07-09,22:00,2026-07-09 22:00:00-04:00,132052,POR,Portland,Fire,17,LVA,Las Vegas,Aces,Moda Center,Portland,OR,Fox 12 Plus | Vegas 34
401857054,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-10,23:30,2026-07-10 23:30:00+00:00,2026-07-10,19:30,2026-07-10 19:30:00-04:00,18,CON,Connecticut,Sun,129689,GSV,Golden State,Valkyries,Mohegan Sun Arena,Uncasville,CT,ION
401857055,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-10,23:30,2026-07-10 23:30:00+00:00,2026-07-10,19:30,2026-07-10 19:30:00-04:00,131935,TOR,Toronto,Tempo,3,DAL,Dallas,Wings,Bell Centre,Montreal,PQ,ION | TSN
401857056,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-11,02:00,2026-07-11 02:00:00+00:00,2026-07-10,22:00,2026-07-10 22:00:00-04:00,6,LAS,Los Angeles,Sparks,19,CHI,Chicago,Sky,crypto.com Arena,Los Angeles,CA,ION
401857057,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-11,17:00,2026-07-11 17:00:00+00:00,2026-07-11,13:00,2026-07-11 13:00:00-04:00,8,MIN,Minnesota,Lynx,9,NYL,New York,Liberty,Target Center,Minneapolis,MN,ABC
401857059,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-11,20:00,2026-07-11 20:00:00+00:00,2026-07-11,16:00,2026-07-11 16:00:00-04:00,20,ATL,Atlanta,Dream,132052,POR,Portland,Fire,Gateway Center,College Park,GA,CBS | Paramount+
401857058,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-11,22:00,2026-07-11 22:00:00+00:00,2026-07-11,18:00,2026-07-11 18:00:00-04:00,17,LVA,Las Vegas,Aces,11,PHX,Phoenix,Mercury,Michelob ULTRA Arena,Las Vegas,NV,Peacock | NBCSN | Vegas 34 | Arizona's Family 3TV | Merc+
401857060,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-12,19:00,2026-07-12 19:00:00+00:00,2026-07-12,15:00,2026-07-12 15:00:00-04:00,131935,TOR,Toronto,Tempo,9,NYL,New York,Liberty,Bell Centre,Montreal,PQ,NBA TV | Fox 5 New York | Liberty Live | TSN
401857061,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-12,19:00,2026-07-12 19:00:00+00:00,2026-07-12,15:00,2026-07-12 15:00:00-04:00,16,WSH,Washington,Mystics,14,SEA,Seattle,Storm,CareFirst Arena,Washington,DC,MNMT | KOMO-TV | Prime Video-Seattle
401857062,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-12,23:00,2026-07-12 23:00:00+00:00,2026-07-12,19:00,2026-07-12 19:00:00-04:00,3,DAL,Dallas,Wings,19,CHI,Chicago,Sky,American Airlines Center,Dallas,TX,ESPN
401857063,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-13,01:00,2026-07-13 01:00:00+00:00,2026-07-12,21:00,2026-07-12 21:00:00-04:00,17,LVA,Las Vegas,Aces,5,IND,Indiana,Fever,Michelob ULTRA Arena,Las Vegas,NV,NBC | Peacock
401857064,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-13,23:00,2026-07-13 23:00:00+00:00,2026-07-13,19:00,2026-07-13 19:00:00-04:00,20,ATL,Atlanta,Dream,6,LAS,Los Angeles,Sparks,Gateway Center,College Park,GA,USA Net | Atlanta News First | Victory+ ATL | Spectrum Sports Net
401857065,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-14,01:00,2026-07-14 01:00:00+00:00,2026-07-13,21:00,2026-07-13 21:00:00-04:00,8,MIN,Minnesota,Lynx,11,PHX,Phoenix,Mercury,Target Center,Minneapolis,MN,Peacock | NBCSN | AZ Family Sports Net | Merc+ | Victory+ MIN
401857066,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-14,15:00,2026-07-14 15:00:00+00:00,2026-07-14,11:00,2026-07-14 11:00:00-04:00,18,CON,Connecticut,Sun,132052,POR,Portland,Fire,Mohegan Sun Arena,Uncasville,CT,NBC Sports BO | Fox 12 Plus
401857067,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-14,23:00,2026-07-14 23:00:00+00:00,2026-07-14,19:00,2026-07-14 19:00:00-04:00,131935,TOR,Toronto,Tempo,16,WSH,Washington,Mystics,Coca-Cola Coliseum,Toronto,ON,MNMT | TSN
401857068,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-15,16:00,2026-07-15 16:00:00+00:00,2026-07-15,12:00,2026-07-15 12:00:00-04:00,19,CHI,Chicago,Sky,14,SEA,Seattle,Storm,Wintrust Arena,Chicago,IL,CW26 | CW Seattle | Prime Video-Seattle
401857069,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-15,17:00,2026-07-15 17:00:00+00:00,2026-07-15,13:00,2026-07-15 13:00:00-04:00,8,MIN,Minnesota,Lynx,6,LAS,Los Angeles,Sparks,Target Center,Minneapolis,MN,Spectrum Sports Net | Victory+ MIN
401857070,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-16,00:00,2026-07-16 00:00:00+00:00,2026-07-15,20:00,2026-07-15 20:00:00-04:00,5,IND,Indiana,Fever,129689,GSV,Golden State,Valkyries,Gainbridge Fieldhouse,Indianapolis,IN,USA Net | KPIX+ | WTHR Channel 13
401857071,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-16,23:00,2026-07-16 23:00:00+00:00,2026-07-16,19:00,2026-07-16 19:00:00-04:00,16,WSH,Washington,Mystics,132052,POR,Portland,Fire,CareFirst Arena,Washington,DC,NBA TV | Fox 12 Plus | MNMT
401857072,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-17,01:00,2026-07-17 01:00:00+00:00,2026-07-16,21:00,2026-07-16 21:00:00-04:00,3,DAL,Dallas,Wings,9,NYL,New York,Liberty,College Park Center,Arlington,TX,Prime Video
401857073,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-17,23:30,2026-07-17 23:30:00+00:00,2026-07-17,19:30,2026-07-17 19:30:00-04:00,5,IND,Indiana,Fever,14,SEA,Seattle,Storm,Gainbridge Fieldhouse,Indianapolis,IN,ION
401857074,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-17,23:30,2026-07-17 23:30:00+00:00,2026-07-17,19:30,2026-07-17 19:30:00-04:00,131935,TOR,Toronto,Tempo,20,ATL,Atlanta,Dream,Coca-Cola Coliseum,Toronto,ON,ION | TSN
401857075,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-17,23:30,2026-07-17 23:30:00+00:00,2026-07-17,19:30,2026-07-17 19:30:00-04:00,19,CHI,Chicago,Sky,6,LAS,Los Angeles,Sparks,Wintrust Arena,Chicago,IL,ION
401857076,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-18,02:00,2026-07-18 02:00:00+00:00,2026-07-17,22:00,2026-07-17 22:00:00-04:00,11,PHX,Phoenix,Mercury,18,CON,Connecticut,Sun,Mortgage Matchup Center,Phoenix,AZ,ION
401857077,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,00:00,2026-07-19 00:00:00+00:00,2026-07-18,20:00,2026-07-18 20:00:00-04:00,5,IND,Indiana,Fever,9,NYL,New York,Liberty,Gainbridge Fieldhouse,Indianapolis,IN,CBS | Paramount+
401857078,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,00:00,2026-07-19 00:00:00+00:00,2026-07-18,20:00,2026-07-18 20:00:00-04:00,8,MIN,Minnesota,Lynx,132052,POR,Portland,Fire,Target Center,Minneapolis,MN,Fox 12 Plus | Victory+ MIN
401857079,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,00:30,2026-07-19 00:30:00+00:00,2026-07-18,20:30,2026-07-18 20:30:00-04:00,129689,GSV,Golden State,Valkyries,16,WSH,Washington,Mystics,Chase Center,San Francisco,CA,MNMT | KPIX+
401857080,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,17:00,2026-07-19 17:00:00+00:00,2026-07-19,13:00,2026-07-19 13:00:00-04:00,3,DAL,Dallas,Wings,6,LAS,Los Angeles,Sparks,College Park Center,Arlington,TX,ABC
401857081,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,20:00,2026-07-19 20:00:00+00:00,2026-07-19,16:00,2026-07-19 16:00:00-04:00,20,ATL,Atlanta,Dream,19,CHI,Chicago,Sky,Gateway Center,College Park,GA,CBS | Paramount+
401857082,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-19,23:00,2026-07-19 23:00:00+00:00,2026-07-19,19:00,2026-07-19 19:00:00-04:00,11,PHX,Phoenix,Mercury,18,CON,Connecticut,Sun,Mortgage Matchup Center,Phoenix,AZ,ESPN
401857083,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-21,00:00,2026-07-21 00:00:00+00:00,2026-07-20,20:00,2026-07-20 20:00:00-04:00,131935,TOR,Toronto,Tempo,17,LVA,Las Vegas,Aces,Coca-Cola Coliseum,Toronto,ON,Peacock | NBCSN | TSN | Vegas 34
401857084,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-21,02:00,2026-07-21 02:00:00+00:00,2026-07-20,22:00,2026-07-20 22:00:00-04:00,129689,GSV,Golden State,Valkyries,16,WSH,Washington,Mystics,Chase Center,San Francisco,CA,MNMT
401857085,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-21,02:00,2026-07-21 02:00:00+00:00,2026-07-20,22:00,2026-07-20 22:00:00-04:00,14,SEA,Seattle,Storm,8,MIN,Minnesota,Lynx,Climate Pledge Arena,Seattle,WA,USA Net | CW Seattle | Prime Video-Seattle | Victory+ MIN
401857086,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-22,19:00,2026-07-22 19:00:00+00:00,2026-07-22,15:00,2026-07-22 15:00:00-04:00,6,LAS,Los Angeles,Sparks,11,PHX,Phoenix,Mercury,crypto.com Arena,Los Angeles,CA,Spectrum Sports Net | Arizona's Family 3TV | Merc+
401857087,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-22,19:00,2026-07-22 19:00:00+00:00,2026-07-22,15:00,2026-07-22 15:00:00-04:00,14,SEA,Seattle,Storm,8,MIN,Minnesota,Lynx,Climate Pledge Arena,Seattle,WA,CW Seattle | Prime Video-Seattle | Victory+ MIN
401857088,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-22,23:00,2026-07-22 23:00:00+00:00,2026-07-22,19:00,2026-07-22 19:00:00-04:00,9,NYL,New York,Liberty,19,CHI,Chicago,Sky,Barclays Center,Brooklyn,NY,Fox 5 New York | Liberty Live
401857089,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-22,23:30,2026-07-22 23:30:00+00:00,2026-07-22,19:30,2026-07-22 19:30:00-04:00,16,WSH,Washington,Mystics,17,LVA,Las Vegas,Aces,CareFirst Arena,Washington,DC,MNMT | Vegas 34
401857090,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-23,00:00,2026-07-23 00:00:00+00:00,2026-07-22,20:00,2026-07-22 20:00:00-04:00,5,IND,Indiana,Fever,18,CON,Connecticut,Sun,Gainbridge Fieldhouse,Indianapolis,IN,USA Net | WTHR Channel 13
401857091,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-23,02:00,2026-07-23 02:00:00+00:00,2026-07-22,22:00,2026-07-22 22:00:00-04:00,132052,POR,Portland,Fire,3,DAL,Dallas,Wings,Moda Center,Portland,OR,USA Net | Fox 12 Plus | KFAA-TV
401857320,2026,Regular Season,ALLSTAR,regular-season,1,Scheduled,2026-07-25,04:00,2026-07-25 04:00:00+00:00,2026-07-25,00:00,2026-07-25 00:00:00-04:00,-1,TBD,TBD,TBD,-2,TBD,TBD,TBD,United Center,Chicago,IL,
401857092,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-28,23:30,2026-07-28 23:30:00+00:00,2026-07-28,19:30,2026-07-28 19:30:00-04:00,16,WSH,Washington,Mystics,18,CON,Connecticut,Sun,CareFirst Arena,Washington,DC,NBA TV | MNMT | NBC Sports BO
401857093,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-29,00:00,2026-07-29 00:00:00+00:00,2026-07-28,20:00,2026-07-28 20:00:00-04:00,8,MIN,Minnesota,Lynx,131935,TOR,Toronto,Tempo,Target Center,Minneapolis,MN,TSN | Victory+ MIN
401857094,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-29,01:30,2026-07-29 01:30:00+00:00,2026-07-28,21:30,2026-07-28 21:30:00-04:00,14,SEA,Seattle,Storm,5,IND,Indiana,Fever,Climate Pledge Arena,Seattle,WA,ESPN | MeTV Indianapolis
401857095,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-29,02:00,2026-07-29 02:00:00+00:00,2026-07-28,22:00,2026-07-28 22:00:00-04:00,17,LVA,Las Vegas,Aces,132052,POR,Portland,Fire,Michelob ULTRA Arena,Las Vegas,NV,Vegas 34 | Fox 12 Plus
401857096,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-29,02:00,2026-07-29 02:00:00+00:00,2026-07-28,22:00,2026-07-28 22:00:00-04:00,6,LAS,Los Angeles,Sparks,9,NYL,New York,Liberty,crypto.com Arena,Los Angeles,CA,WWOR-TV | Liberty Live | Spectrum Sports Net
401857097,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-30,00:00,2026-07-30 00:00:00+00:00,2026-07-29,20:00,2026-07-29 20:00:00-04:00,3,DAL,Dallas,Wings,20,ATL,Atlanta,Dream,College Park Center,Arlington,TX,USA Net | Atlanta News First | Victory+ ATL | KFAA-TV
401857098,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-30,02:00,2026-07-30 02:00:00+00:00,2026-07-29,22:00,2026-07-29 22:00:00-04:00,11,PHX,Phoenix,Mercury,129689,GSV,Golden State,Valkyries,Mortgage Matchup Center,Phoenix,AZ,USA Net | KPIX+ | AZ Family Sports Net | Merc+
401857099,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-30,23:00,2026-07-30 23:00:00+00:00,2026-07-30,19:00,2026-07-30 19:00:00-04:00,131935,TOR,Toronto,Tempo,8,MIN,Minnesota,Lynx,Scotiabank Arena,Toronto,ON,TSN | Victory+ MIN
401857100,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-31,00:00,2026-07-31 00:00:00+00:00,2026-07-30,20:00,2026-07-30 20:00:00-04:00,19,CHI,Chicago,Sky,18,CON,Connecticut,Sun,Wintrust Arena,Chicago,IL,Prime Video
401857101,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-31,02:00,2026-07-31 02:00:00+00:00,2026-07-30,22:00,2026-07-30 22:00:00-04:00,17,LVA,Las Vegas,Aces,9,NYL,New York,Liberty,Michelob ULTRA Arena,Las Vegas,NV,Prime Video
401857102,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-31,23:30,2026-07-31 23:30:00+00:00,2026-07-31,19:30,2026-07-31 19:30:00-04:00,20,ATL,Atlanta,Dream,14,SEA,Seattle,Storm,Gateway Center,College Park,GA,ION
401857103,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-31,23:30,2026-07-31 23:30:00+00:00,2026-07-31,19:30,2026-07-31 19:30:00-04:00,16,WSH,Washington,Mystics,3,DAL,Dallas,Wings,CareFirst Arena,Washington,DC,ION
401857104,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-01,02:00,2026-08-01 02:00:00+00:00,2026-07-31,22:00,2026-07-31 22:00:00-04:00,132052,POR,Portland,Fire,5,IND,Indiana,Fever,Moda Center,Portland,OR,ION | WTHR Channel 13
401857105,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-01,17:00,2026-08-01 17:00:00+00:00,2026-08-01,13:00,2026-08-01 13:00:00-04:00,19,CHI,Chicago,Sky,17,LVA,Las Vegas,Aces,Wintrust Arena,Chicago,IL,CBS | Paramount+
401857106,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-01,19:00,2026-08-01 19:00:00+00:00,2026-08-01,15:00,2026-08-01 15:00:00-04:00,11,PHX,Phoenix,Mercury,9,NYL,New York,Liberty,Mortgage Matchup Center,Phoenix,AZ,ABC
401857107,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-02,17:00,2026-08-02 17:00:00+00:00,2026-08-02,13:00,2026-08-02 13:00:00-04:00,8,MIN,Minnesota,Lynx,5,IND,Indiana,Fever,Target Center,Minneapolis,MN,ABC
401857108,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-02,19:30,2026-08-02 19:30:00+00:00,2026-08-02,15:30,2026-08-02 15:30:00-04:00,132052,POR,Portland,Fire,6,LAS,Los Angeles,Sparks,Moda Center,Portland,OR,NBC | Peacock
401857109,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-02,23:00,2026-08-02 23:00:00+00:00,2026-08-02,19:00,2026-08-02 19:00:00-04:00,3,DAL,Dallas,Wings,18,CON,Connecticut,Sun,College Park Center,Arlington,TX,ESPN
401857110,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-03,00:30,2026-08-03 00:30:00+00:00,2026-08-02,20:30,2026-08-02 20:30:00-04:00,129689,GSV,Golden State,Valkyries,131935,TOR,Toronto,Tempo,Chase Center,San Francisco,CA,KPIX+ | TSN
401857112,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-03,23:00,2026-08-03 23:00:00+00:00,2026-08-03,19:00,2026-08-03 19:00:00-04:00,9,NYL,New York,Liberty,14,SEA,Seattle,Storm,Barclays Center,Brooklyn,NY,Peacock | NBCSN | WWOR-TV | Liberty Live | CW Seattle | Prime Video-Seattle
401857111,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-03,23:30,2026-08-03 23:30:00+00:00,2026-08-03,19:30,2026-08-03 19:30:00-04:00,20,ATL,Atlanta,Dream,17,LVA,Las Vegas,Aces,Gateway Center,College Park,GA,Atlanta News First | Victory+ ATL | Vegas 34
401857113,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-04,01:00,2026-08-04 01:00:00+00:00,2026-08-03,21:00,2026-08-03 21:00:00-04:00,19,CHI,Chicago,Sky,11,PHX,Phoenix,Mercury,Wintrust Arena,Chicago,IL,USA Net | CW26 | AZ Family Sports Net | Merc+
401857114,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-05,02:00,2026-08-05 02:00:00+00:00,2026-08-04,22:00,2026-08-04 22:00:00-04:00,129689,GSV,Golden State,Valkyries,131935,TOR,Toronto,Tempo,Chase Center,San Francisco,CA,TSN
401857115,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-05,23:00,2026-08-05 23:00:00+00:00,2026-08-05,19:00,2026-08-05 19:00:00-04:00,20,ATL,Atlanta,Dream,11,PHX,Phoenix,Mercury,Gateway Center,College Park,GA,Atlanta News First | Victory+ ATL | Arizona's Family 3TV | Merc+
401857116,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-05,23:00,2026-08-05 23:00:00+00:00,2026-08-05,19:00,2026-08-05 19:00:00-04:00,9,NYL,New York,Liberty,14,SEA,Seattle,Storm,Barclays Center,Brooklyn,NY,USA Net | Fox 5 New York | Liberty Live | CW Seattle | Prime Video-Seattle
401857117,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-05,23:30,2026-08-05 23:30:00+00:00,2026-08-05,19:30,2026-08-05 19:30:00-04:00,16,WSH,Washington,Mystics,3,DAL,Dallas,Wings,CareFirst Arena,Washington,DC,KFAA-TV | MNMT
401857118,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-06,01:00,2026-08-06 01:00:00+00:00,2026-08-05,21:00,2026-08-05 21:00:00-04:00,19,CHI,Chicago,Sky,6,LAS,Los Angeles,Sparks,Wintrust Arena,Chicago,IL,USA Net | CW26 | Spectrum Sports Net
401857119,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-06,23:00,2026-08-06 23:00:00+00:00,2026-08-06,19:00,2026-08-06 19:00:00-04:00,5,IND,Indiana,Fever,17,LVA,Las Vegas,Aces,Gainbridge Fieldhouse,Indianapolis,IN,Prime Video
401857120,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-07,01:00,2026-08-07 01:00:00+00:00,2026-08-06,21:00,2026-08-06 21:00:00-04:00,8,MIN,Minnesota,Lynx,6,LAS,Los Angeles,Sparks,Target Center,Minneapolis,MN,Prime Video
401857121,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-07,02:00,2026-08-07 02:00:00+00:00,2026-08-06,22:00,2026-08-06 22:00:00-04:00,132052,POR,Portland,Fire,131935,TOR,Toronto,Tempo,Moda Center,Portland,OR,Fox 12 Plus | TSN
401857122,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-07,23:30,2026-08-07 23:30:00+00:00,2026-08-07,19:30,2026-08-07 19:30:00-04:00,18,CON,Connecticut,Sun,11,PHX,Phoenix,Mercury,Mohegan Sun Arena,Uncasville,CT,ION
401857123,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-07,23:30,2026-08-07 23:30:00+00:00,2026-08-07,19:30,2026-08-07 19:30:00-04:00,16,WSH,Washington,Mystics,20,ATL,Atlanta,Dream,CareFirst Arena,Washington,DC,ION
401857124,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-08,01:30,2026-08-08 01:30:00+00:00,2026-08-07,21:30,2026-08-07 21:30:00-04:00,3,DAL,Dallas,Wings,129689,GSV,Golden State,Valkyries,American Airlines Center,Dallas,TX,ION
401857125,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-08,17:00,2026-08-08 17:00:00+00:00,2026-08-08,13:00,2026-08-08 13:00:00-04:00,8,MIN,Minnesota,Lynx,17,LVA,Las Vegas,Aces,Target Center,Minneapolis,MN,CBS | Paramount+
401857126,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-08,19:30,2026-08-08 19:30:00+00:00,2026-08-08,15:30,2026-08-08 15:30:00-04:00,19,CHI,Chicago,Sky,5,IND,Indiana,Fever,United Center,Chicago,IL,ABC
401857127,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-09,00:30,2026-08-09 00:30:00+00:00,2026-08-08,20:30,2026-08-08 20:30:00-04:00,132052,POR,Portland,Fire,14,SEA,Seattle,Storm,Moda Center,Portland,OR,NBA TV | Fox 12 Plus | KOMO-TV | Prime Video-Seattle
401857128,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-09,16:30,2026-08-09 16:30:00+00:00,2026-08-09,12:30,2026-08-09 12:30:00-04:00,9,NYL,New York,Liberty,17,LVA,Las Vegas,Aces,Barclays Center,Brooklyn,NY,ABC
401857129,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-09,19:00,2026-08-09 19:00:00+00:00,2026-08-09,15:00,2026-08-09 15:00:00-04:00,16,WSH,Washington,Mystics,11,PHX,Phoenix,Mercury,CareFirst Arena,Washington,DC,Arizona's Family 3TV | Merc+ | MNMT
401857130,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-09,19:30,2026-08-09 19:30:00+00:00,2026-08-09,15:30,2026-08-09 15:30:00-04:00,8,MIN,Minnesota,Lynx,3,DAL,Dallas,Wings,Target Center,Minneapolis,MN,NBC | Peacock
401857131,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-09,23:00,2026-08-09 23:00:00+00:00,2026-08-09,19:00,2026-08-09 19:00:00-04:00,6,LAS,Los Angeles,Sparks,129689,GSV,Golden State,Valkyries,crypto.com Arena,Los Angeles,CA,ESPN
401857132,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-11,00:00,2026-08-11 00:00:00+00:00,2026-08-10,20:00,2026-08-10 20:00:00-04:00,20,ATL,Atlanta,Dream,131935,TOR,Toronto,Tempo,Gateway Center,College Park,GA,Peacock | NBCSN | Atlanta News First | Victory+ ATL | TSN
401857133,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-11,02:00,2026-08-11 02:00:00+00:00,2026-08-10,22:00,2026-08-10 22:00:00-04:00,14,SEA,Seattle,Storm,19,CHI,Chicago,Sky,Climate Pledge Arena,Seattle,WA,USA Net | CW Seattle | Prime Video-Seattle | CW26
401857134,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-11,23:30,2026-08-11 23:30:00+00:00,2026-08-11,19:30,2026-08-11 19:30:00-04:00,5,IND,Indiana,Fever,9,NYL,New York,Liberty,Gainbridge Fieldhouse,Indianapolis,IN,ESPN
401857135,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-12,02:00,2026-08-12 02:00:00+00:00,2026-08-11,22:00,2026-08-11 22:00:00-04:00,17,LVA,Las Vegas,Aces,16,WSH,Washington,Mystics,Michelob ULTRA Arena,Las Vegas,NV,Vegas 34 | MNMT
401857136,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-12,02:00,2026-08-12 02:00:00+00:00,2026-08-11,22:00,2026-08-11 22:00:00-04:00,6,LAS,Los Angeles,Sparks,11,PHX,Phoenix,Mercury,Galen Center,Los Angeles,CA,Spectrum Sports Net | AZ Family Sports Net | Merc+
401857137,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-13,00:00,2026-08-13 00:00:00+00:00,2026-08-12,20:00,2026-08-12 20:00:00-04:00,3,DAL,Dallas,Wings,131935,TOR,Toronto,Tempo,College Park Center,Arlington,TX,USA Net | KFAA-TV | TSN
401857138,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-13,02:00,2026-08-13 02:00:00+00:00,2026-08-12,22:00,2026-08-12 22:00:00-04:00,129689,GSV,Golden State,Valkyries,19,CHI,Chicago,Sky,Chase Center,San Francisco,CA,USA Net | KPIX+ | CW26
401857139,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-13,02:00,2026-08-13 02:00:00+00:00,2026-08-12,22:00,2026-08-12 22:00:00-04:00,132052,POR,Portland,Fire,8,MIN,Minnesota,Lynx,Moda Center,Portland,OR,Fox 12 Plus | Victory+ MIN
401857140,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-13,23:00,2026-08-13 23:00:00+00:00,2026-08-13,19:00,2026-08-13 19:00:00-04:00,18,CON,Connecticut,Sun,20,ATL,Atlanta,Dream,Mohegan Sun Arena,Uncasville,CT,PeachtreeTV | Victory+ ATL | NBC Sports BO
401857141,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-14,00:00,2026-08-14 00:00:00+00:00,2026-08-13,20:00,2026-08-13 20:00:00-04:00,9,NYL,New York,Liberty,6,LAS,Los Angeles,Sparks,Barclays Center,Brooklyn,NY,Prime Video
401857142,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-14,02:00,2026-08-14 02:00:00+00:00,2026-08-13,22:00,2026-08-13 22:00:00-04:00,17,LVA,Las Vegas,Aces,16,WSH,Washington,Mystics,Michelob ULTRA Arena,Las Vegas,NV,Prime Video
401857143,2026,Regular Season,STD,regular-season,1,Scheduled,2026-08-14,23:30,2026-08-14 23:30:00+00:00,2026-08-14,19:30,2026-08-14 19:30:00-04:00,5,IND,Indiana,Fever,3,DAL,Dallas,Wings,Gainbridge Fieldhouse,Indianapolis,IN,ION
